scenario,step,time_index,timestamp,P_i,P_e,P_pv,P_pv_actual,P_pv_used,P_curt,P_ul,P_ul_actual,P_b_ch,P_b_dsc,P_fc,P_ely,P_g,P_c,P_h,P_pev,SoC_b,SoH_h,T_in,T_ex,T_ex_forecast,T_sp,comfort_low,comfort_high,SoC_pev,UR_pev,c_l,p_e,step_cost,objective,power_balance_residual,slack_pev,slack_temp_low,slack_temp_high,delta_i,delta_e,delta_b_ch,delta_b_dsc,delta_fc,delta_ely,delta_g,delta_c,delta_h
scenario_B_summer_cf_0_45,10,4690,2022-07-15 10:00:00,303.51673692739394,0.0,20.80129101416853,19.91972810776954,20.80129101416853,0.0,322.08811104405555,325.3276767322694,0.0,0.0,0.0,0.0,-3.019806626980426e-14,2.229916897506932,0.0,0.0,0.7974378403218606,0.5,24.0,31.791055534191845,32.05000000000001,22.0,20.0,24.0,0.8,0.0,0.53276,0.43321,161.70157676543838,3049.9703051447627,-4.973799150320701e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,11,4691,2022-07-15 11:00:00,330.0,0.0,21.38329604772558,24.875220840365117,21.38329604772558,0.0,353.3192516596259,368.9041765957762,0.0,4.370858658991704,0.0,0.0,-2.353672812205332e-14,2.4349030470914204,0.0,0.0,0.7627484858854185,0.5,24.0,32.7148170966074,32.79000000000002,22.0,20.0,24.0,0.8,0.0,0.53276,0.4282523,175.8108,2956.054227027204,1.8207657603852567e-14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,12,4692,2022-07-15 12:00:00,330.0,0.0,44.706608873974645,37.62608287215985,44.706608873974645,0.0,400.8449004224502,379.8305829321523,0.0,28.503942518004685,0.0,0.0,-2.3092638912203256e-14,2.365650969529092,0.0,0.0,0.5365267198695084,0.5,24.0,32.509338626028885,32.54000000000002,22.0,20.0,24.0,0.8,0.0,0.53276,0.42825495,175.8108,2842.051537231935,7.105427357601002e-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,13,4693,2022-07-15 13:00:00,330.0,0.0,27.05245618941089,25.387235014245224,27.05245618941089,0.0,405.4616777308389,392.6847668685894,0.0,50.93276724779919,0.0,0.0,-2.1316282072803006e-14,2.5235457063711966,0.0,0.0,0.13229840837903867,0.5,24.0,32.7357946709619,33.110000000000014,22.0,20.0,24.0,0.8,0.0,0.53276,0.44209436,175.8108,2701.1588488120765,-1.5987211554602254e-14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,14,4694,2022-07-15 14:00:00,330.0,0.0,32.62245991797167,33.714973125786976,32.62245991797167,0.0,364.4538322269161,362.0950036275918,0.0,4.069599455758862,0.0,0.0,-2.3092638912203256e-14,2.238227146814438,0.0,0.0,0.10000000000000009,0.5,23.999999999999993,32.156974572817106,32.08000000000004,22.0,20.0,24.0,0.8,0.0,0.53276,0.4437197,175.8108,2562.6890484056844,0.0,0.0,0.0,-8.215650382226158e-15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,15,4695,2022-07-15 15:00:00,295.4839390206491,0.0,36.989653243847876,34.08931181187696,36.989653243847876,0.0,330.2353651176826,321.39809208307037,0.0,0.0,0.0,0.0,0.0,2.2382271468144044,0.0,0.0,0.1,0.5,24.0,31.859468822214545,32.08000000000004,22.0,20.0,24.0,0.8,0.0,0.53276,0.4501,157.422023352641,2445.568983966213,-2.3092638912203256e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,16,4696,2022-07-15 16:00:00,295.9111187457295,0.0,33.42002237136465,42.15117313504744,33.42002237136465,0.0,327.24803862401933,295.96646979498223,0.0,0.0,0.0,0.0,-3.774758283725532e-14,2.083102493074804,0.0,0.0,0.1,0.5,24.0,31.798655679564632,31.52000000000004,22.0,20.0,24.0,0.8,0.0,0.53276,0.4501,157.64960762297483,2374.43528763193,-4.218847493575595e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,17,4697,2022-07-15 17:00:00,292.90283333952885,0.0,28.552735831469057,32.8231016511939,28.552735831469057,0.0,319.64393482196743,330.0972957949608,0.0,0.0,0.0,0.0,-4.618527782440651e-14,1.8116343490304754,0.0,0.0,0.1,0.5,24.0,30.661576139555827,30.54000000000002,22.0,20.0,24.0,0.8,0.0,0.53276,0.47729000000000005,156.04691348996738,2320.69879508944,-3.375077994860476e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,18,4698,2022-07-15 18:00:00,316.327803040099,0.0,16.015916293810587,12.803806684445641,16.015916293810587,0.0,331.0500905250453,296.03209290512916,0.0,0.0,0.0,0.0,-4.707345624410664e-14,1.2936288088642742,0.0,0.0,0.1,0.5,24.0,28.545120445980963,28.670000000000016,22.0,20.0,24.0,0.8,1.0,0.53276,0.5,168.52680034764313,2269.9380087434897,-3.2862601528904634e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,19,4699,2022-07-15 19:00:00,300.79017349004624,0.0,4.82848620432513,6.668993090306463,4.82848620432513,0.0,304.7073023536512,295.3784303382288,0.0,0.0,0.0,0.0,1.4432899320127035e-15,0.9113573407202257,0.0,0.0,0.1,0.5,24.0,27.011289341489896,27.29000000000002,22.0,20.0,24.0,0.8,1.0,0.54858,0.5,165.00747337316955,2203.567846683901,-2.453592884421596e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
