scenario,step,time_index,timestamp,P_i,P_e,P_pv,P_pv_actual,P_pv_used,P_curt,P_ul,P_ul_actual,P_b_ch,P_b_dsc,P_fc,P_ely,P_g,P_c,P_h,P_pev,SoC_b,SoH_h,T_in,T_ex,T_ex_forecast,T_sp,comfort_low,comfort_high,SoC_pev,UR_pev,c_l,p_e,step_cost,objective,power_balance_residual,slack_pev,slack_temp_low,slack_temp_high,delta_i,delta_e,delta_b_ch,delta_b_dsc,delta_fc,delta_ely,delta_g,delta_c,delta_h
scenario_D_winter_cf_0_45,10,346,2022-01-15 10:00:00,164.2863862470207,0.0,56.15270786726324,53.48350667489065,56.15270786726324,0.0,214.54435727217867,214.16956808627242,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,5.894736842105258,0.0,0.1,0.5,18.0,8.805362291565547,8.480000000000018,20.0,18.0,22.0,0.8,0.0,0.54858,0.213762,90.1242257673906,2519.9480049730664,1.7763568394002505e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,11,347,2022-01-15 11:00:00,135.73743177862394,0.0,67.5686288217748,69.38632109237955,67.5686288217748,0.0,199.0645745322873,224.06183812237356,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,4.241486068111436,0.0,0.1,0.5,18.0,11.410342876533807,11.150000000000034,20.0,18.0,22.0,0.8,0.0,0.54858,0.20066982,74.46284032511751,2518.7357191044857,-2.220446049250313e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,12,348,2022-01-15 12:00:00,105.89333046134338,0.0,77.44978094705444,81.1390553165376,77.44978094705444,0.0,179.78273989136994,171.68227018078872,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,3.5603715170278747,0.0,0.1,0.5,18.0,12.618806518609466,12.25,20.0,18.0,22.0,0.8,0.0,0.54858,0.19614272,58.09096322448375,2528.9511341234356,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,13,349,2022-01-15 13:00:00,130.77303230891673,0.0,72.84978560775541,73.32258229735784,72.84978560775541,0.0,200.6940253470127,228.23057273401818,0.0,0.0,0.0,0.0,1.3322676295501878e-14,0.0,2.9287925696594295,0.0,0.1,0.5,18.0,13.341671810407608,13.270000000000039,20.0,18.0,22.0,0.8,0.0,0.54858,0.19055090000000002,71.73947006402554,2549.584622172604,6.217248937900877e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,14,350,2022-01-15 14:00:00,155.5936481154437,0.0,58.10134694258017,62.99063490144499,58.10134694258017,0.0,211.01388050694027,195.01599433769832,0.0,0.0,0.0,0.0,-5.773159728050814e-15,0.0,2.6811145510835845,0.0,0.1,0.5,18.0,14.031542307388012,13.670000000000016,20.0,18.0,22.0,0.8,0.0,0.54858,0.19791649,85.3555634831701,2554.719341407284,1.1102230246251565e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,15,351,2022-01-15 15:00:00,173.42438932489165,0.0,36.48093773303505,38.27477064808921,36.48093773303505,0.0,207.21182860591432,216.70380504492766,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,2.6934984520123724,0.0,0.1,0.5,18.0,13.634999189945736,13.650000000000034,20.0,18.0,22.0,0.8,0.0,0.54858,0.21397938,95.13715149584907,2541.717987471279,-8.881784197001252e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,16,352,2022-01-15 16:00:00,209.52796107649712,0.0,11.058095637583891,6.706084318248207,11.058095637583891,0.0,216.98853349426676,224.11286074919082,0.0,0.0,0.0,0.0,-2.220446049250313e-15,0.0,3.597523219814256,0.0,0.1,0.5,18.0,12.150382397795083,12.189999999999998,20.0,18.0,22.0,0.8,0.0,0.54858,0.22632,114.94284888734478,2527.026056588022,7.549516567451064e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,17,353,2022-01-15 17:00:00,229.0525829999757,0.0,0.0,0.0,0.0,0.0,224.0494870247435,222.96673686059532,0.0,0.0,0.0,0.0,1.7763568394002505e-14,0.0,5.003095975232197,0.0,0.1,0.5,18.0,9.813790739299145,9.920000000000016,20.0,18.0,22.0,0.8,0.0,0.54858,0.26,125.65366598212667,2504.430434671206,1.5987211554602254e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,18,354,2022-01-15 18:00:00,241.90504305778467,0.0,0.0,0.0,0.0,0.0,236.27036813518407,245.10856170448886,0.0,0.0,0.0,0.0,1.687538997430238e-14,0.0,5.634674922600607,0.0,0.1,0.5,18.0,9.0136802982432,8.900000000000034,20.0,18.0,22.0,0.8,1.0,0.54858,0.26702539999999997,132.7042685206395,2490.7743081451817,1.687538997430238e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,19,355,2022-01-15 19:00:00,251.00411613363704,0.0,0.0,0.0,0.0,0.0,244.96077248038628,251.65112622711035,0.0,0.0,0.0,0.0,1.2434497875801753e-14,0.0,6.043343653250766,0.0,0.1,0.5,18.0,8.136293582238235,8.240000000000009,20.0,18.0,22.0,0.8,1.0,0.54858,0.26140574,137.6958380285906,2461.9571823287097,-7.105427357601002e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
